LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,TotalLaps,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
3760.17,1,,1,Red Bull Racing,MEDIUM,1.0,2,1,,,OutLap,False,0,1,0.0,0.0,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,11,Red Bull Racing,MEDIUM,1.0,2,1,,,OutLap,False,0,7,6.18,0.416,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,63,Mercedes,MEDIUM,1.0,2,1,,,OutLap,False,0,4,3.968,1.007,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,4,McLaren,MEDIUM,1.0,2,1,,,OutLap,False,0,6,5.764,1.087,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,14,Alpine,HARD,1.0,2,1,,,OutLap,False,0,12,9.379,0.691,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,5,Aston Martin,MEDIUM,2.0,2,1,,,OutLap,False,0,5,4.677,0.681,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,20,Haas F1 Team,HARD,1.0,2,1,,,OutLap,False,0,18,12.331,0.85,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,22,AlphaTauri,MEDIUM,1.0,2,1,,,OutLap,False,0,14,10.318,0.402,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,16,Ferrari,MEDIUM,1.0,2,1,,,OutLap,False,0,10,8.131,0.338,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,31,Alpine,HARD,1.0,2,1,,,OutLap,False,1,20,14.323,0.65,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,23,Williams,MEDIUM,1.0,2,1,,,OutLap,False,0,9,7.793,0.728,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,10,AlphaTauri,MEDIUM,1.0,2,1,,,OutLap,False,0,8,7.065,0.885,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,47,Haas F1 Team,HARD,1.0,2,1,,,OutLap,False,0,15,10.912,0.594,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,3,McLaren,MEDIUM,1.0,2,1,,,OutLap,False,0,13,9.916,0.537,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,6,Williams,MEDIUM,1.0,2,1,,,OutLap,False,0,16,11.214,0.302,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,18,Aston Martin,MEDIUM,2.0,2,1,,,OutLap,False,0,3,2.91,1.623,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,77,Alfa Romeo,MEDIUM,1.0,2,1,,,OutLap,False,0,11,8.688,0.557,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,24,Alfa Romeo,MEDIUM,1.0,2,1,,,OutLap,False,0,17,11.481,0.267,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,44,Mercedes,MEDIUM,1.0,2,1,,,OutLap,False,0,2,1.287,1.287,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3760.17,1,,55,Ferrari,MEDIUM,1.0,2,1,,,OutLap,False,0,19,13.382,1.438,0,Austin,56,28.9,53.0,991.7,False,34.6,103,2.5
3861.784,2,101.696,1,Red Bull Racing,MEDIUM,2.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Austin,56,28.9,52.0,991.7,False,34.6,111,2.0
3863.074,2,102.325,44,Mercedes,MEDIUM,2.0,1,1,33.7549999999992,1,NoPit,True,0,2,1.916,1.916,0,Austin,56,28.9,52.0,991.7,False,34.6,111,2.0
3864.686,2,103.289,18,Aston Martin,MEDIUM,3.0,1,1,113.02083333333485,44,NoPit,True,0,3,4.503,2.587,0,Austin,56,28.9,52.0,991.7,False,34.6,111,2.0
3865.772,2,103.183,63,Mercedes,MEDIUM,2.0,1,1,23.12000000000353,5,NoPit,True,0,4,5.483,0.98,0,Austin,56,28.9,52.0,991.7,False,34.6,111,2.0
