LapStartTime,LapNumber,LapTime,DriverNumber,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
3732.915,1,,1,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,24,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,23,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,63,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,20,SOFT,3.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,6,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,55,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,18,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,11,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,47,SOFT,3.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,10,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,3,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,77,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,5,SOFT,4.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,22,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,31,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,14,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,44,MEDIUM,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,16,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3732.915,1,,4,SOFT,1.0,2,1,,,Barcelona,36.5,7.0,996.2,False,49.3,174,3.4
3821.958,2,87.627,16,SOFT,2.0,1,1,,,Barcelona,36.6,6.0,996.2,False,49.3,170,4.0
3822.915,2,87.509,1,SOFT,5.0,1,1,73.66944444444562,16,Barcelona,36.6,6.0,996.2,False,49.3,170,4.0
3824.161,2,87.831,63,SOFT,5.0,1,1,60.72361111110513,1,Barcelona,36.6,6.0,996.2,False,49.3,170,4.0
3825.399,2,87.791,11,SOFT,5.0,1,1,128.3938888888879,63,Barcelona,36.6,6.0,996.2,False,49.3,170,4.0
