LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
3150.176,28,116.265,7,Ferrari,SOFT,30.0,1,1.0,256.1594444430957,33,OutLap,False,1,6,25.685,12.711,0,Shanghai,19.5,23.0,1017.9,False,37.2,83,2.8
3151.55,28,97.838,44,Mercedes,SOFT,30.0,1,1.0,138.22138888793415,7,NoPit,True,1,4,8.615,2.08,0,Shanghai,19.5,23.0,1017.9,False,37.2,83,2.8
3156.192,28,97.54,3,Red Bull Racing,ULTRASOFT,30.0,1,1.0,285.3749999997963,7,NoPit,True,1,5,12.974,4.359,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3180.623,28,100.259,14,McLaren,SOFT,27.0,1,1.0,1020.1991666668619,7,NoPit,True,0,7,40.11,14.425,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3186.016,28,99.424,27,Renault,ULTRASOFT,30.0,1,1.0,155.26638888925663,14,NoPit,True,1,8,44.61,4.5,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3192.697,28,99.734,55,Renault,ULTRASOFT,30.0,1,1.0,351.6124999993481,20,NoPit,True,1,9,51.645,7.035,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3193.891,28,99.334,20,Haas F1 Team,SOFT,31.0,1,1.0,213.11861111191683,14,NoPit,True,1,10,52.242,0.597,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3199.31,28,99.524,31,Force India,SOFT,27.0,1,1.0,59.6994444442098,35,NoPit,True,1,11,58.036,5.794,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3200.533,28,99.327,8,Haas F1 Team,ULTRASOFT,30.0,1,1.0,437.19000000003143,55,NoPit,True,1,12,59.033,0.997,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3201.75,28,100.038,11,Force India,ULTRASOFT,30.0,1,1.0,41.23472222129931,18,NoPit,True,1,13,61.034,2.001,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3205.074,28,105.487,35,Williams,SOFT,27.0,1,1.0,70.07555555572617,31,InLap,False,0,14,64.801,3.818,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3213.289,28,99.484,2,McLaren,SOFT,27.0,1,1.0,122.09611111026607,9,NoPit,True,1,15,71.993,7.089,0,Shanghai,19.4,23.5,1017.9,False,37.1,81,3.5
3215.657,28,99.406,18,Williams,SOFT,27.0,1,1.0,78.6752777788206,11,NoPit,True,1,16,74.276,2.283,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3216.544,28,101.575,9,Sauber,SOFT,27.0,1,1.0,157.8636111112428,18,NoPit,True,0,17,77.253,2.977,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3219.049,28,100.712,28,Toro Rosso,ULTRASOFT,27.0,1,1.0,279.7216666674649,2,NoPit,True,1,18,78.878,1.625,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3221.882,28,99.46,10,Toro Rosso,MEDIUM,27.0,1,1.0,196.02305555561907,28,NoPit,True,1,19,80.516,1.638,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3226.537,28,108.884,16,Sauber,SOFT,27.0,1,1.0,545.0330555551336,10,NoPit,True,1,20,94.604,29.647,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3240.717,29,97.654,77,Mercedes,SOFT,31.0,1,1.0,41.65888888729387,33,NoPit,True,1,1,0.0,0.0,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3241.638,29,97.822,5,Ferrari,SOFT,30.0,1,1.0,,,NoPit,True,1,2,1.048,1.048,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3247.294,29,97.724,33,Red Bull Racing,ULTRASOFT,31.0,1,1.0,92.24527777935145,77,NoPit,True,1,3,6.634,5.586,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3249.388,29,97.767,44,Mercedes,SOFT,31.0,1,1.0,491.56666666435194,33,NoPit,True,1,4,8.754,2.12,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3253.732,29,97.934,3,Red Bull Racing,ULTRASOFT,31.0,1,1.0,425.83527777853305,44,NoPit,True,1,5,13.287,4.533,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3266.441,29,96.91,7,Ferrari,SOFT,31.0,1,1.0,573.6372222224018,3,NoPit,True,1,6,24.94,11.653,0,Shanghai,19.6,23.3,1018.0,False,37.1,76,3.1
3280.882,29,105.351,14,McLaren,SOFT,28.0,1,1.0,1103.9322222221817,7,InLap,False,0,8,43.012,18.171,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3285.44,29,99.549,27,Renault,ULTRASOFT,31.0,1,1.0,100.1411111112684,14,NoPit,True,1,8,46.545,3.454,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3292.431,29,99.69,55,Renault,ULTRASOFT,31.0,1,1.0,369.57416666595964,20,NoPit,True,1,9,53.662,10.607,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3293.225,29,99.809,20,Haas F1 Team,SOFT,32.0,1,1.0,207.9105555563583,14,NoPit,True,1,10,54.47,0.808,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3298.834,29,99.594,31,Force India,SOFT,28.0,1,1.0,391.40805555533734,8,NoPit,True,1,11,59.969,5.499,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3299.86,29,99.978,8,Haas F1 Team,ULTRASOFT,31.0,1,1.0,414.554999999993,55,NoPit,True,1,12,61.343,1.374,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3301.788,29,99.582,11,Force India,ULTRASOFT,31.0,1,1.0,45.55249999911757,18,NoPit,True,1,13,62.938,1.595,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3310.561,29,120.603,35,Williams,SOFT,28.0,2,1.0,160.65055555672734,11,OutLap,False,1,18,92.649,6.234,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3312.773,29,99.397,2,McLaren,SOFT,28.0,2,1.0,47.00861111047561,9,NoPit,True,1,14,73.773,10.822,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3315.063,29,99.485,18,Williams,SOFT,28.0,2,1.0,72.86250000074506,11,NoPit,True,1,15,76.118,2.345,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3318.119,29,106.213,9,Sauber,SOFT,28.0,2,1.0,8.5336111112847,35,InLap,False,0,16,80.849,4.818,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3319.761,29,114.719,28,Toro Rosso,ULTRASOFT,28.0,2,1.0,183.9102777778462,35,NoPit,True,1,19,95.691,3.042,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3321.342,29,103.579,10,Toro Rosso,MEDIUM,28.0,2,1.0,103.17361111112405,28,NoPit,True,1,17,86.415,5.282,0,Shanghai,19.6,23.2,1018.0,False,36.0,91,2.7
3335.421,29,100.903,16,Sauber,SOFT,28.0,2,1.0,672.4188888887002,35,NoPit,True,1,20,97.784,2.093,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3338.371,30,98.698,77,Mercedes,SOFT,32.0,2,1.0,66.59749999834457,33,NoPit,True,1,1,0.0,0.0,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3339.46,30,98.639,5,Ferrari,SOFT,31.0,2,1.0,,,NoPit,True,1,2,1.021,1.021,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3345.018,30,98.247,33,Red Bull Racing,ULTRASOFT,32.0,2,1.0,65.52138889057096,77,NoPit,True,1,3,6.116,5.095,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3347.155,30,98.767,44,Mercedes,SOFT,32.0,2,1.0,522.4213888867525,33,NoPit,True,1,4,8.848,2.732,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3351.666,30,98.173,3,Red Bull Racing,ULTRASOFT,32.0,2,1.0,418.42777777821175,44,NoPit,True,1,5,12.71,3.862,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3363.351,30,97.648,7,Ferrari,SOFT,32.0,2,1.0,544.695833333506,3,NoPit,True,1,6,23.941,11.231,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3384.989,30,99.573,27,Renault,ULTRASOFT,32.0,2,1.0,1124.4730555555434,7,NoPit,True,1,7,47.457,23.516,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3386.233,30,118.205,14,McLaren,SOFT,29.0,2,1.0,117.69333333274699,20,OutLap,False,1,13,67.384,3.177,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3392.121,30,99.907,55,Renault,ULTRASOFT,32.0,2,1.0,66.96166666696081,14,NoPit,True,1,8,54.889,7.432,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3393.034,30,99.639,20,Haas F1 Team,SOFT,33.0,2,1.0,309.2427777783305,27,NoPit,True,1,9,55.527,0.638,0,Shanghai,19.7,23.5,1018.0,False,35.3,70,1.8
3398.428,30,99.707,31,Force India,SOFT,29.0,2,1.0,364.49361111118924,8,NoPit,True,1,10,61.033,5.506,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3399.838,30,99.695,8,Haas F1 Team,ULTRASOFT,32.0,2,1.0,53.42444444409921,14,NoPit,True,1,11,62.386,1.353,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3401.37,30,99.937,11,Force India,ULTRASOFT,32.0,2,1.0,50.11444444314111,18,NoPit,True,1,12,64.207,1.821,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3412.17,30,99.763,2,McLaren,SOFT,29.0,2,1.0,263.1833333329996,18,NoPit,True,1,14,74.826,7.442,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3414.548,30,100.071,18,Williams,SOFT,29.0,2,1.0,68.47305555685307,11,NoPit,True,1,15,77.474,2.648,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3424.332,30,125.988,9,Sauber,SOFT,29.0,4,1.0,346.82666666730074,2,OutLap,False,1,20,,8.452,1,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3424.921,30,100.749,10,Toro Rosso,MEDIUM,29.0,1,1.0,238.9994444444601,9,NoPit,True,1,16,88.494,11.02,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3431.164,30,99.257,35,Williams,SOFT,29.0,1,1.0,329.42333333342685,9,NoPit,True,1,17,93.258,4.764,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3434.48,30,115.826,28,Toro Rosso,ULTRASOFT,29.0,4,1.0,279.16611111114617,35,InLap,False,1,19,,1.615,1,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3436.324,30,107.18,16,Sauber,SOFT,29.0,4,1.0,360.14972222188953,28,NoPit,False,1,18,,8.796,1,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3437.069,31,100.989,77,Mercedes,SOFT,33.0,4,1.0,139.91055555379717,33,NoPit,False,1,1,0.0,0.0,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3438.099,31,102.68,5,Ferrari,SOFT,32.0,4,1.0,,,NoPit,False,1,2,0.846,0.846,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3443.265,31,105.059,33,Red Bull Racing,ULTRASOFT,33.0,4,1.0,1.8811111128597986,77,InLap,False,1,3,6.396,5.548,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3445.922,31,104.921,44,Mercedes,SOFT,33.0,4,1.0,525.5486111106002,77,NoPit,False,1,4,14.219,7.369,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3449.839,31,108.178,3,Red Bull Racing,ULTRASOFT,33.0,4,1.0,376.3880555560172,44,InLap,False,1,5,17.63,3.865,0,Shanghai,19.9,23.1,1018.0,False,35.2,38,2.0
3460.999,31,109.405,7,Ferrari,SOFT,33.0,4,1.0,529.074444444821,3,NoPit,False,1,6,33.226,15.011,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3484.562,31,122.077,27,Renault,ULTRASOFT,33.0,4,1.0,1239.2558333334164,7,InLap,False,1,7,65.854,48.224,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3492.028,31,128.065,55,Renault,ULTRASOFT,33.0,4,1.0,367.29027777782176,20,InLap,False,1,9,78.658,0.227,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3492.673,31,123.635,20,Haas F1 Team,SOFT,34.0,4,1.0,319.4361111111648,27,NoPit,False,1,8,78.945,12.577,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3498.135,31,128.026,31,Force India,SOFT,30.0,4,1.0,363.2969444443879,8,InLap,False,1,11,85.503,6.845,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3499.533,31,125.979,8,Haas F1 Team,ULTRASOFT,33.0,4,1.0,408.8291666659934,55,NoPit,False,1,11,88.713,2.796,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3501.307,31,125.423,11,Force India,ULTRASOFT,33.0,4,1.0,64.74083333197632,18,NoPit,False,1,12,90.368,1.655,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3504.438,31,126.309,14,McLaren,SOFT,30.0,4,1.0,270.47000000003027,31,NoPit,False,1,13,93.461,3.093,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3511.933,31,128.95,2,McLaren,SOFT,30.0,4,1.0,262.74972222183715,18,NoPit,False,1,14,103.377,9.916,0,Shanghai,19.9,23.3,1018.1,False,34.5,77,1.4
3514.619,31,130.652,18,Williams,SOFT,30.0,4,1.0,62.10388889029855,11,NoPit,False,1,15,107.771,4.394,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3525.67,31,137.386,10,Toro Rosso,MEDIUM,30.0,4,1.0,594.897500000603,2,InLap,False,1,16,121.987,14.652,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3530.421,31,135.653,35,Williams,SOFT,30.0,4,1.0,314.42694444436347,10,NoPit,False,1,17,128.736,5.997,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3538.058,32,,77,Mercedes,SOFT,34.0,4,1.0,293.1930555542931,33,NoPit,False,1,1,0.0,0.0,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3540.779,32,,5,Ferrari,SOFT,33.0,4,1.0,,,NoPit,False,1,2,1.704,1.704,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3543.504,31,,16,Sauber,SOFT,30.0,4,1.0,118.85027777735377,28,NoPit,False,1,18,,37.382,1,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3548.324,32,,33,Red Bull Racing,ULTRASOFT,34.0,4,1.0,,,OutLap,False,2,4,5.971,1.242,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3550.306,31,,28,Toro Rosso,ULTRASOFT,30.0,4,1.0,176.39083333339659,9,OutLap,False,2,20,,3.146,1,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3550.32,31,,9,Sauber,SOFT,30.0,4,1.0,638.4749999999476,35,NoPit,False,1,19,,1.264,1,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3550.843,32,,44,Mercedes,SOFT,34.0,4,1.0,378.88166666583857,77,NoPit,False,1,3,4.729,3.025,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3558.017,32,,3,Red Bull Racing,ULTRASOFT,34.0,4,1.0,380.98416666704,44,OutLap,False,2,6,11.437,1.634,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3570.404,32,139.243,7,Ferrari,SOFT,34.0,4,1.0,657.3436111116898,44,NoPit,False,1,5,9.803,3.832,0,Shanghai,20.0,23.3,1018.0,False,34.2,77,2.3
3606.639,32,,27,Renault,ULTRASOFT,34.0,4,1.0,1028.5913888897048,3,OutLap,False,2,8,56.973,6.389,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3616.308,32,135.242,20,Haas F1 Team,SOFT,35.0,4,1.0,1149.5205555564025,3,NoPit,False,1,7,52.52,41.083,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3620.093,32,,55,Renault,ULTRASOFT,34.0,4,1.0,594.1966666663357,20,OutLap,False,2,12,72.342,4.456,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3625.512,32,136.443,8,Haas F1 Team,ULTRASOFT,34.0,4,1.0,292.3883333327831,27,NoPit,False,1,9,63.135,3.573,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3626.161,32,149.617,31,Force India,SOFT,31.0,4,1.0,413.10749999969266,55,OutLap,False,2,14,77.582,1.396,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3626.73,32,139.679,11,Force India,ULTRASOFT,34.0,4,1.0,38.319444442982785,18,InLap,False,1,11,64.35,0.581,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3630.747,32,135.062,14,McLaren,SOFT,31.0,4,1.0,595.319166666508,8,NoPit,False,1,11,67.596,3.92,0,Shanghai,20.0,22.8,1018.0,False,33.9,94,2.5
3640.883,32,133.659,2,McLaren,SOFT,31.0,4,1.0,136.08666666666977,31,NoPit,False,1,13,76.186,3.844,0,Shanghai,19.7,22.7,1018.0,False,33.5,46,0.7
3645.271,32,134.004,18,Williams,SOFT,31.0,4,1.0,36.90500000145403,11,NoPit,False,1,15,80.867,3.285,0,Shanghai,19.7,22.7,1018.0,False,33.5,46,0.7
3663.056,32,,10,Toro Rosso,MEDIUM,31.0,4,1.0,451.00361111192615,31,OutLap,False,2,17,127.365,25.398,0,Shanghai,19.7,22.7,1018.0,False,33.5,46,0.7
3666.074,32,134.718,35,Williams,SOFT,31.0,4,1.0,81.80000000010477,10,NoPit,False,1,16,101.967,37.934,0,Shanghai,19.7,22.7,1018.0,False,33.5,46,0.7
3700.968,33,,77,Mercedes,SOFT,35.0,4,1.0,317.87666666705627,5,NoPit,False,1,1,0.0,0.0,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3702.913,33,,5,Ferrari,SOFT,34.0,4,1.0,67.27944444297464,33,NoPit,False,1,2,0.901,0.901,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3703.534,32,,16,Sauber,SOFT,31.0,4,1.0,136.0091666665976,28,NoPit,False,1,18,,32.964,1,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3705.185,32,,9,Sauber,SOFT,31.0,4,1.0,542.9861111117352,10,NoPit,False,1,19,,1.292,1,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3705.967,33,,44,Mercedes,SOFT,35.0,4,1.0,141.2386111105152,77,NoPit,False,1,3,3.632,2.731,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3707.029,33,,33,Red Bull Racing,ULTRASOFT,35.0,4,1.0,,,NoPit,False,2,4,4.713,1.081,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3707.941,32,,28,Toro Rosso,ULTRASOFT,31.0,4,1.0,282.38583333269344,9,NoPit,False,2,20,,2.572,1,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3709.647,33,,7,Ferrari,SOFT,35.0,4,1.0,112.45750000010594,77,NoPit,False,1,5,6.704,1.991,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3710.977,33,,3,Red Bull Racing,ULTRASOFT,35.0,4,1.0,206.2202777779312,44,NoPit,False,2,6,7.952,1.248,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3751.55,33,116.801,20,Haas F1 Team,SOFT,36.0,4,1.0,981.0913888893556,3,NoPit,False,1,7,8.669,0.717,0,Shanghai,19.7,23.4,1018.0,False,33.4,106,1.3
3757.952,33,113.398,27,Renault,ULTRASOFT,35.0,4,1.0,539.726111110911,20,NoPit,False,2,8,13.925,5.256,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3761.955,33,111.67,8,Haas F1 Team,ULTRASOFT,35.0,4,1.0,294.51999999932013,27,NoPit,False,1,9,16.518,2.593,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3765.809,33,114.26,14,McLaren,SOFT,32.0,4,1.0,607.4233333331649,8,NoPit,False,1,10,23.052,6.534,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3766.409,33,123.743,11,Force India,ULTRASOFT,35.0,4,1.0,92.39388888742542,18,OutLap,False,2,15,33.414,1.761,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3771.074,33,111.981,55,Renault,ULTRASOFT,35.0,4,1.0,177.6530555562931,14,NoPit,False,2,11,26.108,3.056,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3774.542,33,110.933,2,McLaren,SOFT,32.0,4,1.0,14.467222223145654,11,NoPit,False,1,12,28.59,2.482,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3775.778,33,110.953,31,Force India,SOFT,32.0,4,1.0,132.67638888926012,2,NoPit,False,2,13,29.871,1.281,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3779.275,33,109.171,18,Williams,SOFT,32.0,4,1.0,216.75611111102626,55,NoPit,False,1,14,31.653,1.782,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3800.792,33,108.838,35,Williams,SOFT,32.0,4,1.0,376.9275000016496,11,InLap,False,1,16,49.191,14.945,0,Shanghai,19.6,23.3,1018.0,False,33.4,124,0.7
3825.928,33,101.092,10,Toro Rosso,MEDIUM,32.0,4,1.0,1183.9905555555888,35,NoPit,False,2,17,70.415,22.223,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3859.175,34,147.194,77,Mercedes,SOFT,36.0,4,1.0,26.615833333693445,7,NoPit,False,1,1,0.0,0.0,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3860.336,34,148.497,5,Ferrari,SOFT,35.0,4,1.0,64.33027777608368,33,NoPit,False,1,2,1.386,1.386,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3860.956,33,110.825,16,Sauber,SOFT,32.0,4,1.0,151.12249999979394,28,NoPit,False,1,18,115.167,66.812,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3862.526,33,110.043,9,Sauber,SOFT,32.0,4,1.0,1653.397777778533,10,NoPit,False,1,19,115.915,0.748,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3864.602,34,145.397,44,Mercedes,SOFT,36.0,4,1.0,113.1547222212248,7,NoPit,False,1,3,2.353,0.967,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3865.464,34,145.615,33,Red Bull Racing,ULTRASOFT,36.0,4,1.0,63.686666668305406,5,NoPit,False,2,4,3.326,0.973,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3866.047,33,107.696,28,Toro Rosso,ULTRASOFT,32.0,4,1.0,331.4805555547646,9,NoPit,False,2,20,117.104,1.189,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3866.732,34,145.212,7,Ferrari,SOFT,36.0,4,1.0,199.0938888886012,77,NoPit,False,1,5,4.665,1.339,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3867.475,34,145.281,3,Red Bull Racing,ULTRASOFT,36.0,4,1.0,23.66333333303919,27,NoPit,False,2,6,5.406,0.741,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3868.351,34,145.148,20,Haas F1 Team,SOFT,37.0,4,1.0,192.00777777694748,33,NoPit,False,1,7,6.208,0.802,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3871.35,34,143.044,27,Renault,ULTRASOFT,36.0,4,1.0,115.09416666757897,44,NoPit,False,2,8,7.674,1.466,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3873.625,34,141.898,8,Haas F1 Team,ULTRASOFT,36.0,4,1.0,7.458611110545462,3,NoPit,False,1,9,9.152,1.478,0,Shanghai,19.6,23.2,1018.0,False,32.9,202,1.0
3880.069,34,136.988,14,McLaren,SOFT,33.0,4,1.0,70.07111111044651,55,NoPit,False,1,10,10.727,1.575,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3883.055,34,135.594,55,Renault,ULTRASOFT,36.0,4,1.0,587.0991666667978,3,NoPit,False,2,11,11.88,1.153,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3885.475,34,134.437,2,McLaren,SOFT,33.0,4,1.0,392.4383333327132,18,NoPit,False,1,12,12.422,0.542,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3886.731,34,134.172,31,Force India,SOFT,33.0,4,1.0,115.45861111144768,2,NoPit,False,2,13,13.766,1.344,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3888.446,34,133.431,18,Williams,SOFT,33.0,4,1.0,18.70750000080443,14,NoPit,False,1,14,15.01,1.244,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3890.152,34,132.578,11,Force India,ULTRASOFT,36.0,4,1.0,317.3136111096537,31,NoPit,False,2,15,15.54,0.53,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3909.63,34,121.832,35,Williams,SOFT,33.0,4,1.0,413.95250000144006,11,OutLap,False,2,17,25.876,4.861,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3927.02,34,99.478,10,Toro Rosso,MEDIUM,33.0,4,1.0,292.9277777785901,35,NoPit,False,2,16,21.015,5.475,0,Shanghai,19.5,23.5,1018.0,False,35.0,214,1.7
3971.781,34,100.772,16,Sauber,SOFT,33.0,4,1.0,187.81388888854417,28,NoPit,False,1,18,67.138,41.262,0,Shanghai,19.4,24.1,1018.0,False,35.0,207,2.1
3972.569,34,100.935,9,Sauber,SOFT,33.0,4,1.0,2150.8863888899796,35,NoPit,False,1,19,68.05,0.912,0,Shanghai,19.4,24.1,1018.0,False,35.0,207,2.1
3973.743,34,100.613,28,Toro Rosso,ULTRASOFT,33.0,4,1.0,228.99138888824382,9,NoPit,False,2,20,68.902,0.852,0,Shanghai,19.4,24.1,1018.0,False,35.0,207,2.1
4006.369,35,147.778,77,Mercedes,SOFT,37.0,4,1.0,41.594722222711425,7,NoPit,False,1,1,0.0,0.0,0,Shanghai,19.1,24.0,1017.9,False,35.0,100,2.1
4008.833,35,146.282,5,Ferrari,SOFT,36.0,4,1.0,135.6999999982072,33,NoPit,False,1,2,0.936,0.936,0,Shanghai,19.1,24.0,1017.9,False,35.0,100,2.1
4009.999,35,145.813,44,Mercedes,SOFT,37.0,4,1.0,49.955555554508464,27,NoPit,False,1,3,1.517,0.581,0,Shanghai,19.1,24.0,1017.9,False,35.0,100,2.1
4011.079,35,145.473,33,Red Bull Racing,ULTRASOFT,37.0,4,1.0,,,NoPit,False,2,4,2.241,0.724,0,Shanghai,19.1,24.0,1017.9,False,35.0,100,2.1
4011.944,35,145.14,7,Ferrari,SOFT,37.0,4,1.0,32.44527777732583,77,NoPit,False,1,5,2.74,0.499,0,Shanghai,19.1,24.0,1017.9,False,35.0,100,2.1
4012.756,35,145.287,3,Red Bull Racing,ULTRASOFT,37.0,4,1.0,96.16861111152684,8,NoPit,False,2,6,3.716,0.976,0,Shanghai,19.1,24.0,1017.9,False,35.0,100,2.1
