LapStartTime,LapNumber,LapTime,DriverNumber,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
1110.135,1.0,,44,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,8,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,0.0,,28,SUPERSOFT,1.0,26,1.0,,,NoPit,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,5,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,14,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,33,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,31,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,3,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,11,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,7,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,20,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,18,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,35,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,16,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,9,,,267,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,2,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,55,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,77,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,10,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
1110.135,1.0,,27,,,26,,,,OutLap,False,Monza,21.7,66.5,995.4,True,29.5,189,0.9
