LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
636.729,2.0,,28,,ULTRASOFT,1.0,4,2.0,3.5647222222241908,7,OutLap,False,1.0,14,13.817,1.664,0,Baku,17.0,46.5,1021.5,False,28.0,62,3.2
660.572,2.0,,14,,SOFT,1.0,4,2.0,459.63555555556013,28,OutLap,False,1.0,17,39.621,4.729,0,Baku,17.0,46.5,1021.5,False,28.0,62,3.2
673.626,2.0,,20,,SOFT,1.0,4,2.0,159.49888888888927,14,OutLap,False,1.0,16,34.892,23.717,0,Baku,17.0,46.5,1021.5,False,28.0,62,3.2
678.92,2.0,,9,,SOFT,1.0,4,2.0,111.41805555555493,20,OutLap,False,1.0,18,49.844,13.194,0,Baku,17.0,46.5,1021.5,False,28.0,62,3.2
799.852,3.0,,5,,SUPERSOFT,5.0,4,1.0,,,NoPit,False,0.0,1,0.0,0.0,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
801.027,3.0,,44,,SUPERSOFT,7.0,4,1.0,86.04805555555504,5,NoPit,False,0.0,2,1.021,1.021,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
802.323,3.0,,77,,SUPERSOFT,6.0,4,1.0,60.272499999986394,44,NoPit,False,0.0,3,2.992,1.833,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
803.879,3.0,,3,,SUPERSOFT,6.0,4,1.0,77.08055555555802,77,NoPit,False,0.0,4,4.716,1.476,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
804.615,3.0,,33,,SUPERSOFT,6.0,4,1.0,80.77638888890397,77,NoPit,False,0.0,5,5.941,1.225,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
806.194,3.0,,55,,ULTRASOFT,5.0,4,1.0,62.557777777781666,3,NoPit,False,0.0,6,7.835,1.894,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
806.844,3.0,,18,,SUPERSOFT,2.0,4,1.0,27.277222222232012,55,NoPit,False,0.0,7,8.742,0.649,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
807.647,3.0,,27,,ULTRASOFT,5.0,4,1.0,15.203055555537503,18,NoPit,False,0.0,8,10.545,1.662,0,Baku,17.0,47.1,1021.8,False,27.8,10,3.3
