LapNumber,LapTime,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead
1.0,,,,24,,,
2.0,,,,4,,,
3.0,,SUPERSOFT,5.0,4,2.0,,
4.0,,SUPERSOFT,6.0,4,2.0,,
5.0,0 days 00:01:48.656000,SUPERSOFT,7.0,1,2.0,,
6.0,0 days 00:01:48.923000,SUPERSOFT,8.0,1,2.0,,
7.0,0 days 00:01:48.695000,SUPERSOFT,9.0,1,2.0,,
8.0,0 days 00:01:48.646000,SUPERSOFT,10.0,1,2.0,,
9.0,0 days 00:01:49.046000,SUPERSOFT,11.0,1,2.0,,
10.0,0 days 00:01:48.749000,SUPERSOFT,12.0,1,2.0,,
11.0,0 days 00:01:48.495000,SUPERSOFT,13.0,1,2.0,,
12.0,0 days 00:01:48.663000,SUPERSOFT,14.0,1,2.0,,
13.0,0 days 00:01:48.732000,SUPERSOFT,15.0,1,2.0,,
14.0,0 days 00:01:48.748000,SUPERSOFT,16.0,1,2.0,,
15.0,0 days 00:01:48.679000,SUPERSOFT,17.0,1,2.0,,
16.0,0 days 00:01:48.399000,SUPERSOFT,18.0,1,2.0,,
17.0,0 days 00:01:48.667000,SUPERSOFT,19.0,1,2.0,,
18.0,0 days 00:01:48.600000,SUPERSOFT,20.0,1,2.0,,
19.0,0 days 00:01:48.933000,SUPERSOFT,21.0,1,2.0,,
20.0,0 days 00:01:48.781000,SUPERSOFT,22.0,1,2.0,,
21.0,0 days 00:01:48.710000,SUPERSOFT,23.0,1,2.0,,
22.0,0 days 00:01:52.901000,SUPERSOFT,24.0,1,2.0,,
23.0,0 days 00:01:59.728000,SOFT,1.0,1,3.0,,
24.0,0 days 00:01:46.743000,SOFT,2.0,1,3.0,,
25.0,0 days 00:01:46.644000,SOFT,3.0,1,3.0,,
26.0,0 days 00:01:47.027000,SOFT,4.0,1,3.0,,
27.0,0 days 00:01:47.052000,SOFT,5.0,1,3.0,,
28.0,0 days 00:01:46.937000,SOFT,6.0,1,3.0,,
29.0,0 days 00:01:46.972000,SOFT,7.0,1,3.0,,
30.0,0 days 00:01:46.975000,SOFT,8.0,1,3.0,,
31.0,0 days 00:01:47.134000,SOFT,9.0,1,3.0,,
32.0,0 days 00:01:47.168000,SOFT,10.0,1,3.0,,
33.0,0 days 00:01:47.016000,SOFT,11.0,1,3.0,,
34.0,0 days 00:01:47.402000,SOFT,12.0,1,3.0,,
35.0,0 days 00:01:47.390000,SOFT,13.0,1,3.0,,
36.0,0 days 00:01:47.345000,SOFT,14.0,1,3.0,,
37.0,0 days 00:01:46.949000,SOFT,15.0,1,3.0,,
38.0,0 days 00:01:46.783000,SOFT,16.0,1,3.0,,
39.0,0 days 00:01:46.734000,SOFT,17.0,1,3.0,,
40.0,0 days 00:01:47.218000,SOFT,18.0,1,3.0,,
41.0,0 days 00:01:47.092000,SOFT,19.0,1,3.0,,
42.0,0 days 00:01:47.599000,SOFT,20.0,1,3.0,,
43.0,0 days 00:01:47.615000,SOFT,21.0,1,3.0,,
44.0,0 days 00:01:49.749000,SOFT,22.0,1,3.0,,
1.0,,,,24,,,
2.0,,SUPERSOFT,5.0,4,2.0,3.5402777777753727,11
3.0,,SUPERSOFT,6.0,4,2.0,148.83944444446752,5
4.0,,SUPERSOFT,7.0,4,2.0,151.06416666667428,5
5.0,0 days 00:01:49.718000,SUPERSOFT,8.0,1,2.0,23.271944444364635,33
6.0,0 days 00:01:49.497000,SUPERSOFT,9.0,1,2.0,251.51333333324146,5
7.0,0 days 00:01:49.020000,SUPERSOFT,10.0,1,2.0,308.5361111109887,5
8.0,0 days 00:01:48.834000,SUPERSOFT,11.0,1,2.0,358.57472222206707,5
9.0,0 days 00:01:49.143000,SUPERSOFT,12.0,1,2.0,391.64111111083184,5
10.0,0 days 00:01:49.179000,SUPERSOFT,13.0,1,2.0,411.5261111108266,5
11.0,0 days 00:01:48.977000,SUPERSOFT,14.0,1,2.0,462.51333333311777,5
12.0,0 days 00:01:48.665000,SUPERSOFT,15.0,1,2.0,519.2822222221002,5
13.0,0 days 00:01:48.742000,SUPERSOFT,16.0,1,2.0,541.8408333334519,5
14.0,0 days 00:01:48.939000,SUPERSOFT,17.0,1,2.0,561.0494444446085,5
15.0,0 days 00:01:48.479000,SUPERSOFT,18.0,1,2.0,598.2319444447203,5
16.0,0 days 00:01:48.208000,SUPERSOFT,19.0,1,2.0,605.718611111588,5
17.0,0 days 00:01:48.448000,SUPERSOFT,20.0,1,2.0,618.293611111716,5
18.0,0 days 00:01:48.706000,SUPERSOFT,21.0,1,2.0,625.1427777783829,5
19.0,0 days 00:01:48.739000,SUPERSOFT,22.0,1,2.0,653.0280555561767,5
20.0,0 days 00:01:48.736000,SUPERSOFT,23.0,1,2.0,652.5605555561197,5
21.0,0 days 00:01:53.411000,SUPERSOFT,24.0,1,2.0,664.224722222978,5
22.0,0 days 00:01:59.902000,SOFT,1.0,1,3.0,804.3672222225869,5
23.0,0 days 00:01:46.721000,SOFT,2.0,1,3.0,333.3502777790418,33
24.0,0 days 00:01:46.902000,SOFT,3.0,1,3.0,146.7836111121578,33
25.0,0 days 00:01:46.856000,SOFT,4.0,1,3.0,128.36861111212056,33
26.0,0 days 00:01:47.958000,SOFT,5.0,1,3.0,106.69611111236736,33
27.0,0 days 00:01:47.687000,SOFT,6.0,1,3.0,115.40250000110245,33
28.0,0 days 00:01:47.565000,SOFT,7.0,1,3.0,894.1186111113639,5
29.0,0 days 00:01:47.403000,SOFT,8.0,1,3.0,950.8422222222434,5
30.0,0 days 00:01:47.096000,SOFT,9.0,1,3.0,1001.2663888888201,5
31.0,0 days 00:01:47.317000,SOFT,10.0,1,3.0,1017.8900000003632,5
32.0,0 days 00:01:47.046000,SOFT,11.0,1,3.0,1050.4044444451865,5
33.0,0 days 00:01:47.341000,SOFT,12.0,1,3.0,1070.3050000007788,5
34.0,0 days 00:01:47.223000,SOFT,13.0,1,3.0,1103.5322222232353,5
35.0,0 days 00:01:47.283000,SOFT,14.0,1,3.0,1119.6719444460468,5
36.0,0 days 00:01:47.397000,SOFT,15.0,1,3.0,1128.962500001624,5
37.0,0 days 00:01:47.588000,SOFT,16.0,1,3.0,1163.022500001418,5
38.0,0 days 00:01:47.607000,SOFT,17.0,1,3.0,1213.0930555562372,5
39.0,0 days 00:01:47.080000,SOFT,18.0,1,3.0,1265.3066666673403,5
40.0,0 days 00:01:47.974000,SOFT,19.0,1,3.0,1296.072777778434,5
41.0,0 days 00:01:48.055000,SOFT,20.0,1,3.0,1329.5050000010524,5
42.0,0 days 00:01:48.629000,SOFT,21.0,1,3.0,1368.8988888898748,5
43.0,0 days 00:01:48.860000,SOFT,22.0,1,3.0,1439.768333333719,5
44.0,0 days 00:01:49.806000,SOFT,23.0,2,3.0,1527.8344444456743,5
1.0,,,,24,,,
2.0,,SUPERSOFT,4.0,4,1.0,7.895555555555802,11
3.0,,SUPERSOFT,5.0,4,2.0,109.83861111109036,11
4.0,,SUPERSOFT,6.0,4,2.0,57.38555555559287,11
5.0,0 days 00:01:52.189000,SUPERSOFT,7.0,1,2.0,11.121944444439578,11
6.0,0 days 00:01:51.619000,SUPERSOFT,8.0,1,2.0,73.2502777777845,11
7.0,0 days 00:01:50.140000,SUPERSOFT,9.0,1,2.0,108.86027777779236,11
8.0,0 days 00:01:49.993000,SUPERSOFT,10.0,1,2.0,46.41166666673962,11
9.0,0 days 00:01:50.445000,SUPERSOFT,11.0,1,2.0,296.05333333341696,44
10.0,0 days 00:01:48.932000,SUPERSOFT,12.0,1,2.0,347.13333333341143,44
11.0,0 days 00:01:49.575000,SUPERSOFT,13.0,1,2.0,326.4808333333931,44
12.0,0 days 00:01:49.224000,SUPERSOFT,14.0,1,2.0,343.5252777777496,44
13.0,0 days 00:01:49.253000,SUPERSOFT,15.0,1,2.0,363.87444444435823,44
14.0,0 days 00:01:49.377000,SUPERSOFT,16.0,1,2.0,381.24333333307004,44
15.0,0 days 00:01:49.043000,SUPERSOFT,17.0,1,2.0,382.2905555550824,44
16.0,0 days 00:01:49.219000,SUPERSOFT,18.0,1,2.0,409.930833332779,44
17.0,0 days 00:01:49.287000,SUPERSOFT,19.0,1,2.0,461.77305555486237,44
