LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
5765.511,65,77.69,55,,ULTRASOFT,12.0,1,4.0,101.61888888664544,2,NoPit,True,3,10,27.896,0.639,0,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5766.963,65,77.897,28,,ULTRASOFT,13.0,1,3.0,112.8544444469153,20,NoPit,True,2,11,29.546,1.65,0,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5768.023,65,77.844,20,,ULTRASOFT,12.0,1,4.0,0.4041666641132906,8,NoPit,True,3,12,30.544,0.998,0,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5768.758,64,78.332,14,,SOFT,20.0,1,4.0,324.4180555564235,10,NoPit,True,3,14,,67.14,1,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5770.901,64,78.148,10,,ULTRASOFT,18.0,1,3.0,3974.5886111104046,2,NoPit,True,2,15,,2.023,1,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5773.256,64,77.852,16,,ULTRASOFT,25.0,1,4.0,470.4530555533129,14,NoPit,True,3,16,,1.998,1,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5779.932,65,78.009,2,,ULTRASOFT,13.0,1,3.0,1.5002777801128104,55,NoPit,True,2,13,42.566,12.022,0,Hockenheim,23.5,71.9,1001.5,True,32.7,151,2.6
5815.307,66,75.545,44,,ULTRASOFT,24.0,1,2.0,,,NoPit,True,1,1,0.0,0.0,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5819.08,66,75.796,77,,ULTRASOFT,14.0,1,3.0,72.95916666596895,7,NoPit,True,2,2,4.04,4.04,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5820.949,66,76.215,7,,ULTRASOFT,13.0,1,3.0,906.229444442899,33,NoPit,True,2,3,6.337,2.297,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5822.577,66,75.852,33,,ULTRASOFT,16.0,1,4.0,291.47111111233244,44,NoPit,True,3,4,7.575,1.238,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5836.655,66,77.91,27,,ULTRASOFT,14.0,1,4.0,186.74166666832753,9,NoPit,True,3,5,23.677,16.102,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5839.897,66,77.867,11,,SOFT,44.0,1,2.0,54.858333336072974,20,NoPit,True,1,6,26.879,3.202,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5841.303,66,78.736,31,,SOFT,41.0,1,2.0,640.3994444455602,77,NoPit,True,1,8,29.142,1.602,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5841.697,66,76.716,8,,ULTRASOFT,13.0,1,4.0,21.57305555813946,20,NoPit,True,3,7,27.54,0.661,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5842.601,66,78.057,9,,ULTRASOFT,28.0,1,2.0,128.71694444288732,28,NoPit,True,1,9,29.81,0.668,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5843.201,66,77.965,55,,ULTRASOFT,13.0,1,4.0,113.5544444420957,2,NoPit,True,3,10,30.329,0.519,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5844.86,66,77.681,28,,ULTRASOFT,14.0,1,3.0,111.62750000291271,20,NoPit,False,2,11,31.703,1.374,0,Hockenheim,23.5,71.9,1001.5,True,33.1,127,1.7
5845.867,66,77.697,20,,ULTRASOFT,13.0,1,4.0,5.811944441869855,8,NoPit,True,3,12,32.697,0.994,0,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5847.09,65,82.613,14,,SOFT,21.0,1,4.0,341.4627777787973,10,InLap,False,3,16,,67.959,1,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5849.049,65,78.442,10,,ULTRASOFT,19.0,1,3.0,3990.22333333228,2,NoPit,True,2,15,,1.36,1,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5851.108,65,77.943,16,,ULTRASOFT,26.0,1,4.0,438.00555555330357,14,NoPit,True,3,16,,1.527,1,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5857.941,66,77.798,2,,ULTRASOFT,14.0,1,3.0,814.0127777763992,27,NoPit,True,2,13,44.851,12.154,0,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5890.852,67,75.808,44,,ULTRASOFT,25.0,1,2.0,,,NoPit,True,1,1,0.0,0.0,0,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5894.876,67,76.318,77,,ULTRASOFT,15.0,1,3.0,44.54916666651843,7,NoPit,True,2,2,4.516,4.516,0,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5897.164,67,76.226,7,,ULTRASOFT,14.0,1,3.0,940.2213888866245,33,NoPit,True,2,3,6.725,2.209,0,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5898.429,67,75.879,33,,ULTRASOFT,17.0,1,4.0,322.98777777905343,44,NoPit,True,3,4,7.633,0.908,0,Hockenheim,23.6,71.5,1001.5,True,33.1,147,1.5
5914.565,67,78.698,27,,ULTRASOFT,15.0,1,4.0,178.75166666752193,9,NoPit,True,3,5,26.403,18.77,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5917.764,67,79.445,11,,SOFT,45.0,1,2.0,20.30055555817671,20,NoPit,True,1,7,30.481,1.676,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5918.413,67,77.104,8,,ULTRASOFT,14.0,1,4.0,225.02527777914656,31,NoPit,True,3,6,28.805,2.402,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5920.039,67,78.38,31,,SOFT,42.0,1,2.0,859.3744444455951,77,NoPit,True,1,8,31.706,1.225,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5920.658,67,78.337,9,,ULTRASOFT,29.0,1,2.0,159.91166666545905,28,NoPit,True,1,9,32.349,0.643,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5921.166,67,78.557,55,,ULTRASOFT,14.0,1,4.0,153.09472221985925,2,NoPit,True,3,10,33.051,0.702,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5922.624,67,78.268,28,,ULTRASOFT,15.0,1,3.0,100.91777778061805,20,NoPit,True,2,11,34.156,1.105,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5923.564,67,78.002,20,,ULTRASOFT,14.0,1,4.0,43.704722219728865,11,NoPit,True,3,12,34.885,0.729,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5927.491,66,77.762,10,,ULTRASOFT,20.0,1,3.0,4035.3955555540742,2,NoPit,True,2,14,,69.541,1,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5929.051,66,78.043,16,,ULTRASOFT,27.0,1,4.0,90.69611110840924,14,NoPit,True,3,15,,1.764,1,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
5935.739,67,77.537,2,,ULTRASOFT,15.0,1,3.0,764.5172222213005,27,NoPit,True,2,13,46.537,11.652,0,Hockenheim,23.6,71.1,1001.4,True,33.1,125,3.2
