LapStartTime,LapNumber,LapTime,DriverNumber,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
1115.334,1.0,,44,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,77,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,7,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,3,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,14,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,55,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,16,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,27,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,5,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,9,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,10,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,18,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,8,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,11,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,28,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,20,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,35,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,2,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,1.0,,33,,,24,,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1115.334,0.0,,31,HYPERSOFT,4.0,24,1.0,,,Marina Bay,29.9,65.2,1007.3,False,34.2,180,1.4
1258.91,2.0,,44,,,4,,,,Marina Bay,30.0,64.4,1007.5,False,34.0,174,1.6
1259.814,2.0,,5,HYPERSOFT,4.0,4,1.0,45.15083333334769,44,Marina Bay,30.0,64.4,1007.5,False,34.0,174,1.6
1260.909,2.0,,33,HYPERSOFT,4.0,4,1.0,9.24416666666093,5,Marina Bay,30.0,64.4,1007.5,False,34.0,174,1.6
1262.387,2.0,,77,HYPERSOFT,4.0,4,1.0,121.61944444444543,33,Marina Bay,30.0,64.4,1007.5,False,34.0,174,1.6
1264.2,2.0,,7,HYPERSOFT,4.0,4,1.0,66.34750000000349,77,Marina Bay,30.0,64.4,1007.5,False,34.0,174,1.6
1264.951,2.0,,3,HYPERSOFT,4.0,4,1.0,16.221666666660894,7,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1266.136,2.0,,11,HYPERSOFT,4.0,4,1.0,40.71444444444296,3,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1267.308,2.0,,8,HYPERSOFT,4.0,4,1.0,4.932222222221753,14,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1268.592,2.0,,14,ULTRASOFT,1.0,4,1.0,2.1661111111170612,55,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1269.701,2.0,,55,ULTRASOFT,1.0,4,1.0,9.936111111106584,14,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1271.044,2.0,,27,HYPERSOFT,4.0,4,1.0,130.17555555556464,55,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1273.624,2.0,,10,HYPERSOFT,1.0,4,1.0,126.3708333333334,55,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1277.303,2.0,,16,ULTRASOFT,1.0,4,1.0,145.01444444443678,27,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1279.17,2.0,,9,ULTRASOFT,1.0,4,1.0,120.43583333332754,16,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1281.236,2.0,,20,ULTRASOFT,1.0,4,1.0,119.87083333333612,9,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
1282.344,2.0,,28,HYPERSOFT,1.0,4,1.0,62.19888888888818,20,Marina Bay,29.9,64.5,1007.4,False,33.7,184,1.3
