LapStartTime,LapNumber,LapTime,DriverNumber,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,Track,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
417.186,1.0,,44,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,3,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,77,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,10,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,20,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,14,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,55,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,8,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,7,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,28,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,31,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,11,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,9,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,35,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,18,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,2,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,33,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,27,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
417.186,1.0,,5,,,1,,,,Budapest,32.5,35.9,983.7,False,57.0,250,1.7
