LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,TotalLaps,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
2005.039,1,,44,Mercedes,MEDIUM,5.0,1,1,,,OutLap,False,0,1,0.0,0.0,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,33,Red Bull Racing,MEDIUM,6.0,1,1,,,OutLap,False,0,4,3.751,1.243,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,5,Ferrari,MEDIUM,4.0,1,1,,,OutLap,False,0,7,6.406,0.404,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,55,McLaren,MEDIUM,6.0,1,1,,,OutLap,False,0,5,5.061,1.31,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,8,Haas F1 Team,HARD,1.0,1,1,,,OutLap,False,0,18,13.362,0.521,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,7,Alfa Romeo Racing,HARD,1.0,1,1,,,OutLap,False,0,11,8.438,0.403,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,27,Renault,HARD,1.0,1,1,,,OutLap,False,0,12,9.062,0.624,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,4,McLaren,MEDIUM,6.0,1,1,,,OutLap,False,0,6,6.002,0.941,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,16,Ferrari,MEDIUM,4.0,1,1,,,OutLap,False,0,3,2.508,1.388,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,10,Red Bull Racing,SOFT,4.0,1,1,,,OutLap,False,0,8,7.053,0.647,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,11,Racing Point,MEDIUM,1.0,1,1,,,OutLap,False,0,13,9.729,0.667,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,63,Williams,MEDIUM,1.0,1,1,,,OutLap,False,0,19,14.109,0.747,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,18,Racing Point,HARD,1.0,1,1,,,OutLap,False,0,15,11.154,0.47,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,26,Toro Rosso,HARD,1.0,1,1,,,OutLap,False,0,20,14.725,0.616,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,23,Toro Rosso,MEDIUM,1.0,1,1,,,OutLap,False,0,16,11.645,0.491,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,99,Alfa Romeo Racing,SOFT,4.0,1,1,,,OutLap,False,0,9,7.58,0.527,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,20,Haas F1 Team,MEDIUM,1.0,1,1,,,OutLap,False,0,14,10.684,0.955,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,3,Renault,MEDIUM,5.0,1,1,,,OutLap,False,0,10,8.035,0.455,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,77,Mercedes,MEDIUM,6.0,1,1,,,OutLap,False,0,2,1.12,1.12,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2005.039,1,,88,Williams,MEDIUM,1.0,1,1,,,OutLap,False,0,17,12.841,1.196,0,Le Castellet,53,26.2,42.4,966.7,False,54.4,60,1.7
2107.239,2,97.432,44,Mercedes,MEDIUM,6.0,1,1,,,NoPit,True,0,1,0.0,0.0,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2108.381,2,97.718,77,Mercedes,MEDIUM,7.0,1,1,92.30638888888916,44,NoPit,True,0,2,1.402,1.402,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2109.662,2,97.472,16,Ferrari,MEDIUM,5.0,1,1,79.12111111111517,77,NoPit,True,0,3,2.546,1.144,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2111.124,2,97.252,33,Red Bull Racing,MEDIUM,7.0,1,1,146.27527777777595,16,NoPit,True,0,4,3.763,1.217,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2112.272,2,98.97,55,McLaren,MEDIUM,7.0,1,1,61.34916666666231,33,NoPit,True,0,5,6.571,2.808,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2113.164,2,99.175,4,McLaren,MEDIUM,7.0,1,1,6.085000000005493,5,NoPit,True,0,6,7.721,1.15,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2113.492,2,99.354,5,Ferrari,MEDIUM,5.0,1,1,70.3088888888824,55,NoPit,True,0,7,8.269,0.548,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2114.237,2,99.382,10,Red Bull Racing,SOFT,5.0,1,1,64.29222222222143,4,NoPit,True,0,8,9.009,0.74,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2114.709,2,99.841,99,Alfa Romeo Racing,SOFT,5.0,1,1,23.90777777778021,10,NoPit,True,0,9,9.897,0.888,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2115.176,2,99.847,3,Renault,MEDIUM,6.0,1,1,0.3947222222232085,27,NoPit,True,0,10,10.364,0.467,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2115.619,2,99.97,7,Alfa Romeo Racing,HARD,2.0,1,1,39.308333333330665,99,NoPit,True,0,11,10.9,0.536,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2116.248,2,100.125,27,Renault,HARD,2.0,1,1,3.2927777777786105,3,NoPit,True,0,12,11.728,0.828,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2116.825,2,100.182,11,Racing Point,MEDIUM,2.0,1,1,61.39027777778665,27,NoPit,True,0,13,12.433,0.705,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2117.961,2,99.948,20,Haas F1 Team,MEDIUM,2.0,1,1,98.03805555556028,11,NoPit,True,0,14,13.202,0.769,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2118.383,2,100.067,18,Racing Point,HARD,2.0,1,1,17.690833333327646,20,NoPit,True,0,15,13.885,0.683,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
2118.747,2,100.23,23,Toro Rosso,MEDIUM,2.0,1,1,78.77000000000135,18,NoPit,True,0,16,14.424,0.539,0,Le Castellet,53,26.4,41.4,966.7,False,55.9,120,1.8
