LapStartTime,LapNumber,LapTime,DriverNumber,Team,Compound,TyreLife,TrackStatus,Stint,DistanceToDriverAhead,DriverAhead,PitStatus,IsAccurate,NumberOfPitStops,Position,GapToLeader,IntervalToPositionAhead,LapsToLeader,Track,TotalLaps,AirTemp,Humidity,Pressure,Rainfall,TrackTemp,WindDirection,WindSpeed
3736.863,1.0,,1,Red Bull Racing,MEDIUM,1.0,24,1,,,OutLap,False,0.0,3,3.717,1.342,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,18,Aston Martin,MEDIUM,2.0,24,1,,,OutLap,False,0.0,7,10.198,1.679,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,11,Red Bull Racing,HARD,1.0,24,1,,,OutLap,False,1.0,18,20.841,1.659,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,4,McLaren,MEDIUM,1.0,24,1,,,OutLap,False,0.0,11,18.712,2.79,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,27,Haas F1 Team,MEDIUM,1.0,24,1,,,OutLap,False,0.0,9,13.554,1.115,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,81,McLaren,MEDIUM,1.0,24,1,,,OutLap,False,0.0,13,21.061,0.889,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,24,Alfa Romeo,SOFT,1.0,24,1,,,OutLap,False,0.0,16,17.525,0.309,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,44,Mercedes,MEDIUM,1.0,24,1,,,OutLap,False,0.0,2,2.375,2.375,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,22,AlphaTauri,MEDIUM,1.0,24,1,,,OutLap,False,0.0,10,15.922,2.368,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
3736.863,1.0,,77,Alfa Romeo,SOFT,1.0,24,1,,,OutLap,False,1.0,19,21.375,0.534,0,Melbourne,58.0,17.4,53.0,1018.5,False,34.5,165,0.8
